"dose_def","family","var","label","estimator","estimate","se_analytic","se_boot","d_std","p","q","p_tost","q_tost","class3","n_old","n_new","n_pairs","funnel_ratio","funnel_ratio_supported","funnel_zero_denom","funnel_sparse_gt1","funnel_ncat","exclude_flag","count_exclude","filter_mismatch","nr_routing_flag","routing_followup"
"exact","B_itemnonresp","DQ132","w5問32_事実項目32","naive",0.0024,0.00489,0.00514,0.0181,0.6407,0.9663,0.0003122,0.000666,"equivalent",2682,963,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_itemnonresp","DQ132","w5問32_事実項目32","sm",0.00171,0.00604,0.00645,0.013,0.7902,0.9419,0.002279,0.004672,"equivalent",2682,578,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_itemnonresp","DQ132","w5問32_事実項目32","ssm",0.00295,0.00636,0.00681,0.0223,0.6653,0.9944,0.006136,0.01342,"equivalent",2347,493,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_itemnonresp","DQ132","w5問32_事実項目32","ec",0.00415,0.00516,0.00545,0.0314,0.4463,0.9876,0.001831,0.002891,"equivalent",2682,963,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_itemnonresp","DQ132","w5問32_事実項目32","ec_adj",0.00417,NA,0.00547,0.0315,0.4451,0.9937,0.001892,0.002929,"equivalent",2682,963,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_itemnonresp","DQ133","w5問33_事実項目33","naive",-0.00412,0.00561,0.00584,-0.0282,0.4801,0.9663,0.003265,0.004616,"equivalent",2682,963,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_itemnonresp","DQ133","w5問33_事実項目33","sm",-0.00965,0.00753,0.00809,-0.066,0.2328,0.9419,0.1003,0.1082,"undetermined",2682,578,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_itemnonresp","DQ133","w5問33_事実項目33","ssm",-0.00602,0.00748,0.0082,-0.0412,0.4627,0.952,0.04405,0.05472,"equivalent",2347,493,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_itemnonresp","DQ133","w5問33_事実項目33","ec",-0.00477,0.00584,0.00574,-0.0326,0.4057,0.9876,0.003981,0.00536,"equivalent",2682,963,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_itemnonresp","DQ133","w5問33_事実項目33","ec_adj",-0.00448,NA,0.00573,-0.0307,0.4344,0.9937,0.003385,0.004557,"equivalent",2682,963,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_itemnonresp","DQ134","w5問34_事実項目34","naive",0.00139,0.00566,0.00567,0.0092,0.8064,0.9765,0.0005172,0.00101,"equivalent",2682,963,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_itemnonresp","DQ134","w5問34_事実項目34","sm",0.00174,0.00685,0.0063,0.0115,0.7818,0.9419,0.001873,0.004344,"equivalent",2682,578,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_itemnonresp","DQ134","w5問34_事実項目34","ssm",-5e-05,0.00764,0.00744,-4e-04,0.9942,0.9944,0.003671,0.009727,"equivalent",2347,493,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_itemnonresp","DQ134","w5問34_事実項目34","ec",0.0018,0.00596,0.00595,0.0119,0.7618,0.9876,0.001117,0.002171,"equivalent",2682,963,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_itemnonresp","DQ134","w5問34_事実項目34","ec_adj",0.00198,NA,0.00594,0.013,0.7394,0.9937,0.0012,0.002211,"equivalent",2682,963,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_itemnonresp","DQ135","w5問35_事実項目35","naive",0.00288,0.00571,0.00582,0.0187,0.6204,0.9663,0.001632,0.002551,"equivalent",2682,963,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_itemnonresp","DQ135","w5問35_事実項目35","sm",0.00497,0.00668,0.00663,0.0322,0.4539,0.9419,0.01168,0.01545,"equivalent",2682,578,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_itemnonresp","DQ135","w5問35_事実項目35","ssm",0.00603,0.00682,0.0072,0.0392,0.402,0.8795,0.02613,0.03694,"equivalent",2347,493,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_itemnonresp","DQ135","w5問35_事実項目35","ec",0.00205,0.00599,0.00621,0.0133,0.7418,0.9876,0.001917,0.002891,"equivalent",2682,963,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_itemnonresp","DQ135","w5問35_事実項目35","ec_adj",0.0018,NA,0.00626,0.0117,0.7743,0.9937,0.001833,0.002929,"equivalent",2682,963,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_itemnonresp","DQ136","w5問36_労働時間36","naive",0,0,0,NA,NA,NA,0,0,"n/a (no variation)",2593,930,2508,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_itemnonresp","DQ136","w5問36_労働時間36","sm",0,0,0,NA,NA,NA,0,0,"n/a (no variation)",2593,554,2508,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_itemnonresp","DQ136","w5問36_労働時間36","ssm",0,0,0,NA,NA,NA,0,0,"n/a (no variation)",2267,471,2508,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_itemnonresp","DQ136","w5問36_労働時間36","ec",0,0,0,NA,NA,NA,0,0,"n/a (no variation)",2593,930,2508,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_itemnonresp","DQ136","w5問36_労働時間36","ec_adj",0,NA,0,NA,NA,NA,0,0,"n/a (no variation)",2593,930,2508,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_itemnonresp","DQ137","w5問37_労働時間37","naive",0,0,0,NA,NA,NA,0,0,"n/a (no variation)",2604,936,2524,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_itemnonresp","DQ137","w5問37_労働時間37","sm",0,0,0,NA,NA,NA,0,0,"n/a (no variation)",2604,563,2524,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_itemnonresp","DQ137","w5問37_労働時間37","ssm",0,0,0,NA,NA,NA,0,0,"n/a (no variation)",2273,479,2524,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_itemnonresp","DQ137","w5問37_労働時間37","ec",0,0,0,NA,NA,NA,0,0,"n/a (no variation)",2604,936,2524,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_itemnonresp","DQ137","w5問37_労働時間37","ec_adj",0,NA,0,NA,NA,NA,0,0,"n/a (no variation)",2604,936,2524,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_itemnonresp","DQ138","w5問38_労働時間38","naive",0,0,0,NA,NA,NA,0,0,"n/a (no variation)",2605,926,2521,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_itemnonresp","DQ138","w5問38_労働時間38","sm",0,0,0,NA,NA,NA,0,0,"n/a (no variation)",2605,556,2521,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_itemnonresp","DQ138","w5問38_労働時間38","ssm",0,0,0,NA,NA,NA,0,0,"n/a (no variation)",2281,472,2521,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_itemnonresp","DQ138","w5問38_労働時間38","ec",0,0,0,NA,NA,NA,0,0,"n/a (no variation)",2605,926,2521,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_itemnonresp","DQ138","w5問38_労働時間38","ec_adj",0,NA,0,NA,NA,NA,0,0,"n/a (no variation)",2605,926,2521,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_itemnonresp","DQ139","w5問39_労働時間39","naive",0,0,0,NA,NA,NA,0,0,"n/a (no variation)",2611,921,2524,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_itemnonresp","DQ139","w5問39_労働時間39","sm",0,0,0,NA,NA,NA,0,0,"n/a (no variation)",2611,556,2524,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_itemnonresp","DQ139","w5問39_労働時間39","ssm",0,0,0,NA,NA,NA,0,0,"n/a (no variation)",2280,475,2524,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_itemnonresp","DQ139","w5問39_労働時間39","ec",0,0,0,NA,NA,NA,0,0,"n/a (no variation)",2611,921,2524,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_itemnonresp","DQ139","w5問39_労働時間39","ec_adj",0,NA,0,NA,NA,NA,0,0,"n/a (no variation)",2611,921,2524,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_itemnonresp","DQ140","w5問40_労働時間40","naive",0,0,0,NA,NA,NA,0,0,"n/a (no variation)",2612,941,2542,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_itemnonresp","DQ140","w5問40_労働時間40","sm",0,0,0,NA,NA,NA,0,0,"n/a (no variation)",2612,569,2542,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_itemnonresp","DQ140","w5問40_労働時間40","ssm",0,0,0,NA,NA,NA,0,0,"n/a (no variation)",2284,486,2542,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_itemnonresp","DQ140","w5問40_労働時間40","ec",0,0,0,NA,NA,NA,0,0,"n/a (no variation)",2612,941,2542,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_itemnonresp","DQ140","w5問40_労働時間40","ec_adj",0,NA,0,NA,NA,NA,0,0,"n/a (no variation)",2612,941,2542,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_itemnonresp","DQ02","w5_就業","naive",0,0,0,NA,NA,NA,0,0,"n/a (no variation)",2682,963,0,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_itemnonresp","DQ02","w5_就業","sm",0,0,0,NA,NA,NA,0,0,"n/a (no variation)",2682,578,0,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_itemnonresp","DQ02","w5_就業","ssm",0,0,0,NA,NA,NA,0,0,"n/a (no variation)",2347,493,0,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_itemnonresp","DQ43","w5問43_婚姻","naive",0,0,0,NA,NA,NA,0,NA,"n/a (no variation)",2682,963,2682,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE
"exact","B_itemnonresp","DQ43","w5問43_婚姻","sm",0,0,0,NA,NA,NA,0,NA,"n/a (no variation)",2682,578,2682,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE
"exact","B_itemnonresp","DQ43","w5問43_婚姻","ssm",0,0,0,NA,NA,NA,0,NA,"n/a (no variation)",2347,493,2682,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE
"exact","B_itemnonresp","DQ43","w5問43_婚姻","ec",0,0,0,NA,NA,NA,0,NA,"n/a (no variation)",2682,963,2682,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE
"exact","B_itemnonresp","DQ43","w5問43_婚姻","ec_adj",0,NA,0,NA,NA,NA,0,NA,"n/a (no variation)",2682,963,2682,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE
"exact","B_dk","DQ101","w5問1_意識項目1","naive",-0.02255,0.00778,0.00954,-0.1157,0.0181,0.0194,0.6052,0.9967,"affected",2682,963,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_dk","DQ101","w5問1_意識項目1","sm",-0.01492,0.00905,0.01003,-0.0766,0.137,0.137,0.3061,0.9892,"undetermined",2682,578,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_dk","DQ101","w5問1_意識項目1","ssm",-0.0148,0.00995,0.01038,-0.076,0.1538,0.1538,0.3081,0.9897,"undetermined",2347,493,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_dk","DQ101","w5問1_意識項目1","ec",-0.02016,0.00825,0.01002,-0.1035,0.04426,0.0461,0.5064,0.998,"affected",2682,963,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_dk","DQ101","w5問1_意識項目1","ec_adj",-0.0203,NA,0.01001,-0.1042,0.0426,0.04437,0.5118,0.9979,"affected",2682,963,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_dk","DQ102","w5問2_意識項目2","naive",-0.03053,0.00857,0.00826,-0.143,0.0002198,0.00043,0.8988,0.9967,"affected",2682,963,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_dk","DQ102","w5問2_意識項目2","sm",-0.02428,0.01025,0.00995,-0.1137,0.01471,0.01918,0.6665,0.9892,"affected",2682,578,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_dk","DQ102","w5問2_意識項目2","ssm",-0.03007,0.01155,0.01195,-0.1409,0.01186,0.01779,0.8003,0.9897,"affected",2347,493,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_dk","DQ102","w5問2_意識項目2","ec",-0.03507,0.00899,0.00919,-0.1643,0.0001355,0.0003386,0.9495,0.998,"affected",2682,963,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_dk","DQ102","w5問2_意識項目2","ec_adj",-0.03432,NA,0.00916,-0.1608,0.0001785,0.0004187,0.9411,0.9979,"affected",2682,963,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_dk","DQ103","w5問3_意識項目3","naive",-0.03123,0.00825,0.00715,-0.1533,1.271e-05,4.765e-05,0.9417,0.9967,"affected",2682,963,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_dk","DQ103","w5問3_意識項目3","sm",-0.04124,0.01104,0.00924,-0.2025,8.164e-06,0.0001969,0.9892,0.9892,"affected",2682,578,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_dk","DQ103","w5問3_意識項目3","ssm",-0.04127,0.01192,0.01136,-0.2027,0.0002815,0.002111,0.9694,0.9897,"affected",2347,493,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_dk","DQ103","w5問3_意識項目3","ec",-0.03033,0.00876,0.00809,-0.149,0.0001757,0.0003994,0.8994,0.998,"affected",2682,963,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_dk","DQ103","w5問3_意識項目3","ec_adj",-0.03021,NA,0.00808,-0.1483,0.0001842,0.0004187,0.8968,0.9979,"affected",2682,963,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_dk","DQ104","w5問4_意識項目4","naive",-0.01823,0.0077,0.00838,-0.0935,0.02951,0.02951,0.4164,0.9967,"affected",2682,963,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_dk","DQ104","w5問4_意識項目4","sm",-0.02306,0.00995,0.01034,-0.1182,0.02579,0.02865,0.6163,0.9892,"affected",2682,578,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_dk","DQ104","w5問4_意識項目4","ssm",-0.02815,0.01119,0.01225,-0.1443,0.02163,0.02746,0.7469,0.9897,"affected",2347,493,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_dk","DQ104","w5問4_意識項目4","ec",-0.01938,0.0082,0.00827,-0.0993,0.01909,0.0217,0.4701,0.998,"affected",2682,963,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_dk","DQ104","w5問4_意識項目4","ec_adj",-0.01916,NA,0.00838,-0.0982,0.0223,0.02534,0.4599,0.9979,"affected",2682,963,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_dk","DQ105","w5問5_意識項目5","naive",-0.03687,0.00844,0.00807,-0.1787,4.839e-06,2.749e-05,0.9818,0.9967,"affected",2682,963,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_dk","DQ105","w5問5_意識項目5","sm",-0.03408,0.0104,0.00945,-0.1651,0.0003107,0.001554,0.9319,0.9892,"affected",2682,578,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_dk","DQ105","w5問5_意識項目5","ssm",-0.03561,0.01145,0.0104,-0.1726,0.0006145,0.003687,0.9334,0.9897,"affected",2347,493,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_dk","DQ105","w5問5_意識項目5","ec",-0.03162,0.00889,0.00892,-0.1532,0.0003945,0.0007044,0.9036,0.998,"affected",2682,963,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_dk","DQ105","w5問5_意識項目5","ec_adj",-0.03081,NA,0.00893,-0.1493,0.0005606,0.001001,0.8869,0.9979,"affected",2682,963,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_dk","DQ106","w5問6_意識項目6","naive",-0.03285,0.00845,0.00904,-0.1574,0.0002806,0.0004546,0.9223,0.9967,"affected",2682,963,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_dk","DQ106","w5問6_意識項目6","sm",-0.02937,0.01033,0.01023,-0.1407,0.004101,0.006835,0.8201,0.9892,"affected",2682,578,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_dk","DQ106","w5問6_意識項目6","ssm",-0.02707,0.0108,0.00989,-0.1297,0.006213,0.01278,0.7626,0.9897,"affected",2347,493,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_dk","DQ106","w5問6_意識項目6","ec",-0.03162,0.0089,0.0095,-0.1515,0.0008793,0.001374,0.8892,0.998,"affected",2682,963,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_dk","DQ106","w5問6_意識項目6","ec_adj",-0.03139,NA,0.00922,-0.1505,0.0006595,0.001099,0.8918,0.9979,"affected",2682,963,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_dk","DQ107","w5問7_意識項目7","naive",-0.02289,0.00818,0.00765,-0.111,0.00277,0.003462,0.6472,0.9967,"affected",2682,963,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_dk","DQ107","w5問7_意識項目7","sm",-0.0291,0.01064,0.00911,-0.1411,0.001402,0.003972,0.8411,0.9892,"affected",2682,578,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_dk","DQ107","w5問7_意識項目7","ssm",-0.03125,0.01171,0.01061,-0.1515,0.003239,0.008922,0.8554,0.9897,"affected",2347,493,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_dk","DQ107","w5問7_意識項目7","ec",-0.02163,0.0087,0.00904,-0.1049,0.01679,0.02099,0.5713,0.998,"affected",2682,963,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_dk","DQ107","w5問7_意識項目7","ec_adj",-0.02193,NA,0.00917,-0.1063,0.01681,0.02101,0.5832,0.9979,"affected",2682,963,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_dk","DQ108","w5問8_意識項目8","naive",-0.02164,0.00797,0.008,-0.1078,0.006809,0.007857,0.5812,0.9967,"affected",2682,963,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_dk","DQ108","w5問8_意識項目8","sm",-0.02404,0.0101,0.01004,-0.1198,0.01661,0.01994,0.6564,0.9892,"affected",2682,578,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_dk","DQ108","w5問8_意識項目8","ssm",-0.02366,0.01087,0.01023,-0.1179,0.02074,0.02746,0.6398,0.9897,"affected",2347,493,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_dk","DQ108","w5問8_意識項目8","ec",-0.02294,0.00841,0.00806,-0.1143,0.004421,0.005817,0.6424,0.998,"affected",2682,963,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_dk","DQ108","w5問8_意識項目8","ec_adj",-0.02284,NA,0.00795,-0.1138,0.004057,0.005338,0.6396,0.9979,"affected",2682,963,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_dk","DQ109","w5問9_意識項目9","naive",-0.03418,0.00858,0.00859,-0.1615,6.896e-05,0.0001591,0.9506,0.9967,"affected",2682,963,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_dk","DQ109","w5問9_意識項目9","sm",-0.03035,0.01046,0.01152,-0.1434,0.008403,0.012,0.8156,0.9892,"affected",2682,578,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_dk","DQ109","w5問9_意識項目9","ssm",-0.02665,0.01081,0.01051,-0.1259,0.01122,0.01772,0.7364,0.9897,"affected",2347,493,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_dk","DQ109","w5問9_意識項目9","ec",-0.03562,0.00902,0.00866,-0.1683,3.863e-05,0.0001207,0.9645,0.998,"affected",2682,963,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_dk","DQ109","w5問9_意識項目9","ec_adj",-0.03675,NA,0.00875,-0.1736,2.642e-05,0.0001101,0.9723,0.9979,"affected",2682,963,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_dk","DQ110","w5問10_意識項目10","naive",-0.02832,0.00823,0.00836,-0.1384,0.0007027,0.001032,0.8403,0.9967,"affected",2682,963,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_dk","DQ110","w5問10_意識項目10","sm",-0.02207,0.0098,0.01042,-0.1079,0.03418,0.03662,0.5789,0.9892,"affected",2682,578,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_dk","DQ110","w5問10_意識項目10","ssm",-0.02003,0.01051,0.01131,-0.0979,0.07655,0.07919,0.5011,0.9897,"affected",2347,493,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_dk","DQ110","w5問10_意識項目10","ec",-0.02933,0.00868,0.00873,-0.1433,0.000785,0.001308,0.8572,0.998,"affected",2682,963,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_dk","DQ110","w5問10_意識項目10","ec_adj",-0.02917,NA,0.00877,-0.1425,0.0008833,0.001353,0.8521,0.9979,"affected",2682,963,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_dk","DQ111","w5問11_意識項目11","naive",-0.03471,0.00841,0.00764,-0.1681,5.498e-06,2.749e-05,0.973,0.9967,"affected",2682,963,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_dk","DQ111","w5問11_意識項目11","sm",-0.02604,0.0099,0.00885,-0.1261,0.00327,0.006261,0.7525,0.9892,"affected",2682,578,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_dk","DQ111","w5問11_意識項目11","ssm",-0.02013,0.01029,0.01028,-0.0975,0.05012,0.05569,0.5052,0.9897,"affected",2347,493,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_dk","DQ111","w5問11_意識項目11","ec",-0.03478,0.00883,0.00831,-0.1684,2.846e-05,0.0001207,0.9623,0.998,"affected",2682,963,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_dk","DQ111","w5問11_意識項目11","ec_adj",-0.03494,NA,0.00857,-0.1692,4.583e-05,0.0001637,0.9593,0.9979,"affected",2682,963,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_dk","DQ112","w5問12_意識項目12","naive",-0.03857,0.00856,0.00941,-0.1846,4.157e-05,0.0001186,0.9758,0.9967,"affected",2682,963,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_dk","DQ112","w5問12_意識項目12","sm",-0.02852,0.01002,0.01025,-0.1365,0.00539,0.00851,0.7971,0.9892,"affected",2682,578,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_dk","DQ112","w5問12_意識項目12","ssm",-0.0275,0.01079,0.01024,-0.1316,0.00724,0.01278,0.768,0.9897,"affected",2347,493,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_dk","DQ112","w5問12_意識項目12","ec",-0.0413,0.00895,0.01074,-0.1976,0.0001209,0.0003359,0.9763,0.998,"affected",2682,963,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_dk","DQ112","w5問12_意識項目12","ec_adj",-0.04219,NA,0.01085,-0.2019,0.0001009,0.0002804,0.9796,0.9979,"affected",2682,963,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_dk","DQ113","w5問13_意識項目13","naive",-0.0427,0.00914,0.00861,-0.1907,7.069e-07,1.06e-05,0.9958,0.9967,"affected",2682,963,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"exact","B_dk","DQ113","w5問13_意識項目13","sm",-0.0406,0.01133,0.00957,-0.1813,2.203e-05,0.0002203,0.9843,0.9892,"affected",2682,578,2682,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
